,creationDate,isFresh,isRotten,isRtUrl,isTop,reviewUrl,quote,reviewId,scoreOri,scoreSentiment,critic.name,critic.criticPictureUrl,critic.vanity,publication.id,publication.name
10,"Jul 14, 2021",True,False,False,False,https://www.cnet.com/news/1917-review-tense-one-take-wwi-epic-a-breathless-anthem-for-doomed-youth/,Forget gushing quotes and star ratings. Probably the most effective way to advertise this movie is to strap heart rate monitors on viewers and put the results on the poster.,2805503,,POSITIVE,Richard Trenholm,http://resizing.flixster.com/flncK_5AWqpeaykuvPOelQ17FT0=/128x128/v1.YzszMzU0O2o7MTkxNzA7MjA0ODszMDA7MzAw,richard-trenholm,892,CNET
11,"Jun 23, 2021",True,False,False,False,http://thischixflix.com/2019/12/21/movie-review-1917-is-a-thrilling-cinematic-experience/,"The filmmakers have taken a simple premise and gone with a ""less is more"" tactic. This allows for more focus on a beautifully shot film, and highlights the actors who give their all emotionally and physically.",2800117,A-,POSITIVE,Susan Kamyab,http://resizing.flixster.com/kkDNYpY8p-TeZ1s3TYMN0zScgRI=/128x128/v1.YzszOTU0O2o7MTkxNzA7MjA0ODszMDA7MzAw,susan-kamyab,3990,This Chix Flix
12,"Feb 17, 2021",True,False,False,False,https://dallas.culturemap.com/news/entertainment/12-24-19-1917-movie-review/#slide=0,1917 can safely be added to the list of movies that have expanded and enhanced our understanding of how truly brutal war can be.,2768864,,POSITIVE,Alex Bentley,http://resizing.flixster.com/eeSFc0GemmRyG5QO158ZIsOsSjo=/128x128/v1.YzszODU5O2o7MTkxNzA7MjA0ODszMDA7MzAw,alex-bentley,3686,CultureMap
13,"Feb 2, 2021",True,False,False,False,https://intheirownleague.com/2020/01/11/review-1917-2019/,"1917, under the talented hands of Sam Mendes, is one of the best war movies ever made and one of the best of 2019.",2763266,5/5,POSITIVE,Nicole Ackman,http://resizing.flixster.com/ET1lIaWVpyK6ZyMRr3qPrAYBen8=/128x128/v1.YzszODc5O2o7MTkxNzA7MjA0ODszMDA7MzAw,nicole-ackman,3647,In Their Own League
14,"Jan 30, 2021",True,False,False,False,https://www.ctvnews.ca/entertainment/movie-reviews-little-women-reshapes-the-coming-of-age-story-in-new-ways-1.4741351,This is a contemplative story of a mission and the men who sacrifice their own safety for the greater good. It highlights the ever-present danger of attack but it is the character's emotional journey that makes for a compelling story.,2761533,4/5,POSITIVE,Richard Crouse,http://resizing.flixster.com/ddVZYQU5SXSaFdLKV-04T1-GLzc=/128x128/v1.YzszODgxO2o7MTkxNzA7MjA0ODszMDA7MzAw,richard-crouse,3900,Richard Crouse
15,"Jan 29, 2021",True,False,False,False,https://www.strangeharbors.com/blog/2020/1/24/film-review-1917,"A measured compromise of its emotional quotient to create a visual feast, [1917] is undoubtedly impressive while remaining remote.",2760849,B,POSITIVE,Jeffrey Zhang,http://resizing.flixster.com/Q5gmC0-JpXuz1IuXhv05OWAVB5k=/128x128/v1.YzszODkxO2o7MTkxNzA7MjA0ODszMDA7MzAw,jeffrey-zhang,3907,Strange Harbors
16,"Jan 28, 2021",True,False,False,False,https://komonews.com/seattle-refined/review-1917-is-a-cinematic-masterpiece-near-perfect-war-film,"Sam Mende's quiet WWI epic 1917 is a cinematic masterpiece, a near perfect war film that appeals to even those of us who don't particularly enjoy war movies ... To put it even simpler, this film is bananas.",2760263,,POSITIVE,Candice McMillan,http://resizing.flixster.com/QyaAiA09t7Vq1w1vZ8EeM4rhSFQ=/128x128/v1.YzszODYyO2o7MTkxNzA7MjA0ODszMDA7MzAw,candice-mcmillan,3894,KOMO News (Seattle)
17,"Jan 28, 2021",False,True,False,False,https://www.kmuw.org/post/movie-review-1917-turns-war-distasteful-entertainment,"... [C]heck[s] the box that indicates war is, indeed, hell. But this is not the same as actually taking that truth seriously.",2760219,,NEGATIVE,Fletcher Powell,http://resizing.flixster.com/s7Q_copTETKeppD_q574bnNZ7gU=/128x128/v1.YzszODY2O2o7MTkxNzA7MjA0ODszMDA7MzAw,fletcher-powell,3885,KMUW - Wichita Public Radio
18,"Dec 7, 2020",True,False,False,False,http://gonewiththetwins.com/new/1917-2019/,"Despite the intermittent cinematographic interruptions to the nerve-wracking immersion in WWI chaos, the movie remains unwaveringly tense.",2749117,7/10,POSITIVE,Mike Massie,http://resizing.flixster.com/aM-Zsf_SZ07guKCiaHui33QVy2M=/128x128/v1.YzszNjc3O2o7MTkxNzA7MjA0ODszMDA7MzAw,mike-massie,3719,Gone With The Twins
19,"Nov 30, 2020",True,False,False,False,https://decider.com/2020/11/26/1917-stream-it-or-skip-it/,Its visual artistry places it among the best historical war films of the past decade or two.,2746679,,POSITIVE,John Serba,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,john-serba,2701,Decider
20,"Nov 27, 2020",True,False,False,False,http://reeltalkwithchuckandpam.com/1917-chuck-recommends-pam-recommends/,"The film's final hour loses steam and is beset by more than a few narrative lapses it ultimately can't overcome. Still, this is a worthwhile epic best seen on the big screen.",2745768,3.0/4.0,POSITIVE,Charles Koplinski,http://resizing.flixster.com/tm_P0uTsCK_7z76j5N4pbc6hEsg=/128x128/v1.YzszODI1O2o7MTkxNzA7MjA0ODsxODA7MTgw,charles-koplinski,3848,Reel Talk with Chuck and Pam
21,"Sep 23, 2020",True,False,False,False,http://cinemasentries.com/review/1917-movie-review-a-visually-bold-look-at-the-heart-of-war/,"Although it hardly goes beyond being technically bold, it still is quite admirable in its ambition.",2727976,,POSITIVE,Matthew St. Clair,http://resizing.flixster.com/C7iudmmEHnk5KlbeyPrfkfOZHcA=/128x128/v1.YzszNzk1O2o7MTkxNzA7MjA0ODszMDA7MzAw,matthew-st-clair,3703,Cinema Sentries
22,"Sep 17, 2020",True,False,False,False,https://theindependentcritic.com/1917,War is hell and Sam Mendes's hell is quiet and real and intimate and suspenseful and you feel it in your bones long after you leave the theatre.,2725881,3.5/4.0,POSITIVE,Richard Propes,http://resizing.flixster.com/TCqyryTDiY1pyJ1pHg6Vwl7eBJw=/128x128/v1.YzszODAzO2o7MTkxNzA7MjA0ODszMDA7MzAw,richard-propes-27470,3826,TheIndependentCritic.com
23,"Sep 17, 2020",False,True,False,False,https://thebaffler.com/latest/money-is-an-iron-hamrah,"At this current level of Hollywood production, expressionistic British militarism is all the same to me and it's worn me out...",2725490,,NEGATIVE,A.S. Hamrah,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,as-hamrah,3002,The Baffler
24,"Sep 16, 2020",False,True,False,False,https://moviereelist.com/review/1917/,"1917 looks and feels like a 1st person shooter game, and every scene is just preparation to react to what happens in the next scene.",2725374,2.5/5,NEGATIVE,MontiLee Stormer,http://resizing.flixster.com/-GWJtb9WH6k2kQLPoPEIUPzDkmE=/128x128/v1.YzszNjEzO2o7MTkxNzA7MjA0ODs1MDA7NTAw,montilee-stormer,3672,MovieReelist.com
25,"Aug 28, 2020",True,False,False,False,https://www.thehollywoodnews.com/2020/01/04/1917-review-dir-sam-mendes-2020/,A dazzling experience that feels both authentic and thrillingly cinematic.,2717603,4/5,POSITIVE,Andrew Gaudion,http://resizing.flixster.com/XALOY0_H3bFLf8z7EOfSd9z8F6E=/128x128/v1.YzszNzg4O2o7MTkxNzA7MjA0ODszMDA7MzAw,andrew-gaudion,3062,THN
26,"Aug 15, 2020",True,False,False,False,https://thenewdaily.com.au/entertainment/movies/2020/01/08/1917-cinematic-feat/,"When the soldiers struggle through near-darkness in a collapsing tunnel, we suffocate with them. When a plane plunges from the sky towards them, it's an almighty effort not to leap from your seat.",2713772,4.5/5,POSITIVE,Stephen A. Russell,http://resizing.flixster.com/RCsWi9Jw9IaG960dTKjGcIbA8ss=/128x128/v1.YzszNzA2O2o7MTkxNzA7MjA0ODszMDA7MzAw,stephen-a-russell,3753,The New Daily (Australia)
27,"Aug 5, 2020",False,True,False,False,https://www.wsws.org/en/articles/2020/01/17/1917-j17.html,"A technological step forward, several ideological and artistic steps back...",2710927,,NEGATIVE,Joanne Laurier,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,joanne-laurier,484,World Socialist Web Site
28,"Jul 29, 2020",True,False,False,False,https://www.wrbl.com/the-screen-scene/the-screen-scene-1917/,"The narrative may be simple, but the visual approach taken by the film is astonishingly complex.",2709420,,POSITIVE,Scott Phillips,http://resizing.flixster.com/lRWfMcrNU4kIlLzOJY_DeGlIqmY=/128x128/v1.YzszNjgwO2o7MTkxNzA7MjA0ODszMDA7MzAw,scott-phillips-27157,3713,The Screen Scene
29,"Jul 28, 2020",True,False,False,False,http://outtakemag.co.uk/reviews/2020/01/10/1917-review-sam-mendes-george-mackay/,"The single take is no gimmick, but a way of forcing you to sit through every minute of wartime, with all of its horror and false hope.",2708971,4 / 5,POSITIVE,James Hanton,http://resizing.flixster.com/TplTj3cTfQMEF56xVa_065P_E3c=/128x128/v1.YzszNzYzO2o7MTkxNzA7MjA0ODszMDA7MzAw,james-hanton,3794,Outtake Mag
30,"Jul 25, 2020",True,False,False,False,https://lucygoestohollywood.com/2020/01/22/review-1917/,"Although the word is thrown around a lot, I would certainly consider 1917 to be a masterpiece in every sense of the word.",2707004,5/5,POSITIVE,Lucy Buglass,http://resizing.flixster.com/5nsefn7XH8NRds9us7A0lf8bCuM=/128x128/v1.YzszNzUwO2o7MTkxNzA7MjA0ODszMDA7MzAw,lucy-buglass,3787,Lucy Goes to Hollywood
31,"Jul 25, 2020",True,False,False,False,https://www.saturdayeveningpost.com/2020/01/review-1917-movies-for-the-rest-of-us-with-bill-newcott/,"While in some ways 1917 speaks the visual language of a current-day shooter video game, the performances elevate the film to almost operatic drama",2708184,5/5,POSITIVE,Bill Newcott,http://resizing.flixster.com/VPgk56s7xP7T3fDh0h5CbFf-5tU=/128x128/v1.YzszNzQ2O2o7MTkxNzA7MjA0ODszMDA7MzAw,bill-newcott,3791,The Saturday Evening Post
32,"Jul 18, 2020",True,False,False,False,https://wtop.com/entertainment/2019/12/qa-sam-mendes-salutes-grandfathers-memory-in-single-take-war-flick-1917/,"From Alfred Hitchcock's ""Rope"" to Alejandro Iñárritu's ""Birdman,"" only a rare few have ever dared to shoot a film that appears to unfold in one single take. Now imagine pulling it off in a war movie with timed explosions all around the set.",2706084,4/4,POSITIVE,Jason Fraley,http://resizing.flixster.com/PafCpPksYD7dztJDfmAI2LTk8OM=/128x128/v1.Yzs0MDE5O2o7MTkxNzA7MjA0ODszMDA7MzAw,jason-fraley,3775,"WTOP (Washington, D.C.)"
33,"Jul 8, 2020",True,False,False,False,https://polvora.com.mx/2020/01/14/critica-1917/,"Although 1917 will not change your life, there's no doubt it's an audiovisual spectacle of the highest order. [Full review in Spanish]",2702790,,POSITIVE,Ricardo Gallegos,http://resizing.flixster.com/ODeKHk83Ao1oB2v7bWKjdu_65bY=/128x128/v1.YzszNjkyO2o7MTkxNzA7MjA0ODszMDA7MzAw,ricardo-gallegos,3730,Pólvora
34,"Jul 8, 2020",True,False,False,False,https://macguff.in/film-reviews/1917/,"This is a suspenseful, character driven war drama that only intensifies the further along it goes.",2702567,A-,POSITIVE,Allen Almachar,http://resizing.flixster.com/CjIBBshjLQP1RvWaD5GyH6V8TE8=/128x128/v1.YzszNzIzO2o7MTkxNzA7MjA0ODszMDA7MzAw,allen-almachar,2864,The MacGuffin
35,"Jul 1, 2020",True,False,False,False,https://www.rochestercitynewspaper.com/rochester/along-for-the-ride/Content?oid=11262912,"As a formal exercise, it's impossible not to admire. But when it comes to that crucial emotional connection, it left me feeling stranded in no man's land.",2700849,,POSITIVE,Adam Lubitow,http://resizing.flixster.com/M67s9FSh0yHHvXeF2aFi2ipL76A=/128x128/v1.YzsyOTcyO2o7MTkxNzA7MjA0ODs3MTM7NzEz,adam-lubitow,3079,Rochester City Newspaper
36,"Jun 27, 2020",True,False,False,False,https://www.cinemaficionados.com/2020/01/critica-pelicula-1917.html,A cinematic experience that shakes my sensations at the time it moves me to the hell of a war that is constantly threatened by light and darkness. [Full review in Spanish],2699703,7/10,POSITIVE,Yasser Medina,http://resizing.flixster.com/lTgFO288BqebXcLBnwKQcK4oUos=/128x128/v1.YzsxMDAwMDAyNjg0O3A7MTkxNzk7MjA0ODsyOTQ7Mjk0,yasser-medina,3731,Cinemaficionados
37,"Jun 27, 2020",True,False,False,False,https://www.kcci.com/article/movie-review-1917/30470419,[1917 has] a rather simple plot for what turns out to be one of those rare films that can be truly worthy of the title Cinematic Experience.,2699521,,POSITIVE,Damond Fudge,http://resizing.flixster.com/rmZ6Ht99Qb59lxgmp7E2jM2RENY=/128x128/v1.YzszNjk1O2o7MTkxNzA7MjA0ODsyMTgwOzIxODA,damond-fudge,3741,"KCCI (Des Moines, IA)"
38,"Jun 22, 2020",True,False,False,False,http://www.themovieblog.com/2019/12/review-1917/,"It's safe to say that 1917 is a phenomenal technical display of a captivating war-time drama. It's visually enthralling, and the film is sure to keep you engaged all the way through.",2697902,8/10,POSITIVE,Emmanuel Noisette,http://resizing.flixster.com/DWD8TnwFjsiCZkIRgjPPi4qAShs=/128x128/v1.YzszODM1O2o7MTkxNzA7MjA0ODszMDA7MzAw,emmanuel-noisette,1999,The Movie Blog
39,"May 30, 2020",True,False,False,False,https://www.marieclaire.co.uk/entertainment/tv-and-film/best-summer-films-699304,Mendes has produced a thrillingly immersive movie... We might be even more involved in the soldiers' fates were we not also boggling over the staggering technical feats that went into the film's making.,2693381,,POSITIVE,Jason Best,http://resizing.flixster.com/hZoArENVH1NZDkA4xIkL23t4uRI=/38x42/v1.YzsyMjU3O2o7MTkxNzA7MjA0ODszODs0Mg,jason-best,2911,Marie Claire
40,"May 4, 2020",True,False,False,False,https://www.stabroeknews.com/2020/01/11/sunday/reel-encounters/a-day-in-the-life-in-1917/,1917 ignores larger questions about war for something more personal and humanistic and George MacKay's excellent performance is key to this.,2687493,,POSITIVE,Andrew Kendall,http://resizing.flixster.com/ll3zHdc0McMumJT4dbaFCV5UcXU=/128x128/v1.YzszMzY4O2o7MTkxNzA7MjA0ODszMDA7MzAw,andrew-kendall,3473,Stabroek News
41,"Apr 28, 2020",True,False,False,False,https://www.highonfilms.com/the-50-best-films-of-2019/,"A brutal, tense and unforgiving film that achieves the highs in technicality by balancing it with a triumphant look at the bravery on the war-front.",2686125,3.5/5,POSITIVE,Shikhar Verma,http://resizing.flixster.com/nS4TzUr41iiiGLjo7jWIaYXQeZs=/128x128/v1.YzszNTE4O2o7MTkxNzA7MjA0ODszMDA7MzAw,shikhar-verma,3597,High on Films
42,"Apr 18, 2020",True,False,False,False,http://www.mattsmoviereviews.net/movie-critic-reviews/1917.html,"A tribute to, and reminder of, those brave men, young and old, who fought on the front lines in a vicious war.",2684277,4/5,POSITIVE,Matthew Pejkovic,http://resizing.flixster.com/8uu_R8QBnmIBOlpkXc9GMKCY7EY=/128x128/v1.YzsyMzA2O2o7MTkxNzA7MjA0ODsxNDQ7MTQ0,matthew-pejkovic,510,Matt's Movie Reviews
43,"Apr 14, 2020",True,False,False,False,https://www.caseymoviemania.com/2020/01/1917-2019-review/,"One word: immersive. That's pretty much sums up Sam Mendes' highly-ambitious World War I epic, ""1917"".",2683217,5/5,POSITIVE,Casey Chong,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,casey-chong,3688,Casey's Movie Mania
44,"Apr 8, 2020",True,False,False,False,https://mamasgeeky.com/2020/04/1917-review.html,"1917 is one of the best war films I have ever seen. Epic from beginning to end, it truly captures the horrors of trench warfare.",2681843,5/5,POSITIVE,Tessa Smith,http://resizing.flixster.com/xMe8maDVRIG8sEBF0UHxODApzs0=/128x128/v1.YzszMzU5O2o7MTkxNzA7MjA0ODszMDA7MzAw,tessa-smith,3454,Mama's Geeky
45,"Apr 2, 2020",True,False,False,False,http://www.moviechambers.com/2020/04/02/hollywoodhome-1917/,A journey worth taking. Mendes keeps his film brilliantly paced throughout.,2680821,A,POSITIVE,Paul Chambers,http://resizing.flixster.com/y3MK5B6paPK4wxHBgBg9Yrx3CQI=/38x42/v1.YzsyMzU5O2o7MTkxNzA7MjA0ODszODs0Mg,paul-chambers,2457,Movie Chambers
46,"Mar 24, 2020",True,False,False,False,https://www.thebluspot.com/single-post/2020/03/24/1917-A-Marvelous-Technical-and-Narrative-Achievement,"Sam Mendes' 1917 is a remarkable technical achievement, utilizing brilliant direction, cinematography, editing, visual effects, production design, and sound design, to tell a spellbinding tale that easily ranks as one of the very best films of 2019.",2678957,4.5/5,POSITIVE,Jeff Beck,http://resizing.flixster.com/4m3yYs_ANpb-ig6_gCdpxmjjK3g=/38x42/v1.YzsyMzc2O2c7MTkxNzA7MjA0ODszODs0Mg,jeff-beck,2788,The Blu Spot
47,"Mar 24, 2020",True,False,False,False,https://newyork.edgemedianetwork.com/entertainment/movies//288543/_review_::_1917,"1917 isn't just a nail-biting war movie, it's a vital and timeless account of heroism and a depiction of humanity at its most desperate yet hopeful. We need stories like this one, especially now.",2678902,A+,POSITIVE,Frank J. Avella,http://resizing.flixster.com/ZosMj9QDJTlmQ8h2t-FxA60UimI=/128x128/v1.YzszNTk1O2o7MTkxNzA7MjA0ODszMDA7MzAw,frank-j-avella,3171,Edge Media Network
48,"Mar 22, 2020",True,False,False,False,https://www.escapistmagazine.com/v2/1917-review-escape-to-the-movies/,'Arthouse World War I mood-piece as live-action videogame Let's Play' isn't exactly a populous subgenre; though one has to assume 'What if Ernest Hemmingway had made Hardcore Henry?' is a pitch that would raise at least a few eyebrows.,2678598,7/10,POSITIVE,Bob Chipman,http://resizing.flixster.com/w53kSU4GPSAinTKUdTXnPBz_OuY=/128x128/v1.YzszMTYyO2o7MTkxNzA7MjA0ODszMDA7MzAw,bob-chipman,3221,Escapist Magazine
49,"Mar 9, 2020",False,True,False,False,https://www.mychamplainvalley.com/community/movies/at-the-box-office-1917/,The beautiful cinematography cannot make up for the weak screenplay and performances that pale in comparison to Roger Deakins' imagery.,2675809,4,NEGATIVE,Julia Swift,http://resizing.flixster.com/HCWZPCZjjI7T-COBMaQ-s6M50Ks=/128x128/v1.YzszMjQ0O2o7MTkxNzA7MjA0ODszMDA7MzAw,julia-swift,3340,My Champlain Valley
50,"Mar 2, 2020",True,False,False,False,https://www.rappler.com/entertainment/movies/251634-1917-review,It is a brilliant appropriation of the pains and aches of war for the purpose of creating something that is pure cinema.,2673974,,POSITIVE,Oggs Cruz,http://resizing.flixster.com/TPG-KPCdSsSDNQojmYUY8UKnPTA=/128x128/v1.YzszNDI1O2o7MTkxNzA7MjA0ODszMDA7MzAw,oggs-cruz,2083,Rappler
51,"Feb 27, 2020",True,False,False,False,https://cinelipsis.com/2020/02/27/critica-cine-1917-2019/,"A cinematic experience on war, tension, and the boundaries of drama within a realistic setting of desperation. [Full review in Spanish].",2672910,4/4,POSITIVE,Federico Furzan,http://resizing.flixster.com/RFvzVZ60mMSUNSpzuzUqSfmt_VU=/128x128/v1.YzszODI3O2o7MTkxNzA7MjA0ODszMDA7MzAw,federico-furzan,3315,Cinelipsis
52,"Feb 25, 2020",True,False,False,False,https://reelfilm.com/1917-2/,"Filmmaker Mendes, working from a script written with Krysty Wilson-Cairns, does a superb job of immediately drawing the viewer into the stylish proceedings...",2672177,3/4,POSITIVE,David Nusair,http://resizing.flixster.com/X2GvmpRcwk9dr-QS7GjHbFLS4ww=/120x120/v1.YzsyMjk4O2c7MTkxNzA7MjA0ODsxMjA7MTIw,david-nusair,1140,Reel Film Reviews
53,"Feb 25, 2020",True,False,False,False,http://madaboutmoviespodcast.com/episodes/2020/1/15/1917,"An overwhelming accomplishment in filmmaking, 1917 might be more ""experience"" than ""film"" but oh, what an experience it is nonetheless.",2672153,A,POSITIVE,Brian Gill,http://resizing.flixster.com/GzCtc9aLK9-ZIgKleIZZfq1KMpw=/128x128/v1.YzszMTcxO2o7MTkxNzA7MjA0ODszMDA7MzAw,brian-gill,3256,Mad About Movies Podcast
54,"Feb 24, 2020",False,True,False,False,https://fortune.com/2019/12/27/what-to-watch-skip-theaters-netflix-clemency-just-mercy-sweetheart-1917/,"It's hard to be immersive when you're constantly calling attention to yourself, and it's impossible when your camera is more the protagonist of your film than your characters.",2671979,,NEGATIVE,Isaac Feldberg,http://resizing.flixster.com/f9Ne6IhFvg896DQ-wIRQBUTzv_4=/128x128/v1.YzszNjAxO2o7MTkxNzA7MjA0ODszMDA7MzAw,isaac-feldberg,3612,Fortune
55,"Feb 23, 2020",True,False,False,False,https://www.newsreview.com/reno/soldier-on/content?oid=29571573,An experiment that worked.,2671775,4.5/5,POSITIVE,Bob Grimm,http://resizing.flixster.com/HAUcPXOIckNnbQjFq7rKpeGMO4k=/125x125/v1.YzsxOTIyO2o7MTkxNzA7MjA0ODsxMjU7MTI1,bob-grimm,1017,Reno News and Review
56,"Feb 18, 2020",False,True,False,False,https://www.patheos.com/blogs/sisterrosemovies/2019/12/1917-is-a-relentless-video-game-like-imagining-of-world-war-i/,"As a whole, the film fails cinematically even if some scenes are effective.",2670313,,NEGATIVE,Sr. Rose Pacatte,http://resizing.flixster.com/JN3VRTO0Thbu4BIOe2qZRpxgfZs=/128x128/v1.YzsyNzgzO2c7MTkxNzA7MjA0ODsxNTA7MTUw,sr-rose-pacatte,2949,Sister Rose at the Movies
57,"Feb 16, 2020",True,False,False,False,https://qctimes.com/entertainment/movies/review-incredible-is-a-don-t-miss-for-the-best/article_8c17befc-90b8-56f2-b02c-af37a3e8873e.html,A 'don't-miss' masterpiece.,2670120,4/4,POSITIVE,Linda Cook,http://resizing.flixster.com/9IQZGq9VCPvdzT5tq8CEh-xHVws=/128x128/v1.YzszODA3O2o7MTkxNzA7MjA0ODsyMjg1OzIyODU,linda-cook,1057,"Quad City Times (Davenport, IA)"
58,"Feb 14, 2020",False,True,False,False,https://www.newportthisweek.com/articles/1917-reveals-nothing-new/,"However technically impressive it is, ""1917,"" the movie, is just as pointless.",2669742,,NEGATIVE,Loren King,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,loren-king,2315,Newport This Week (RI)
59,"Feb 13, 2020",True,False,False,False,http://takeonecinema.net/2020/1917-review/,"Although the story's engagement levels can dip between set pieces, the skill of Mendes' collaborators elevates 1917 to something a little more than the marketing hooks would imply, even if technical prowess still dominates the emotions of the characters.",2669360,,POSITIVE,Jim Ross,http://resizing.flixster.com/t1OgEjIfuEF1G9ZYflWGi4rOLT4=/128x128/v1.YzszNTkzO2o7MTkxNzA7MjA0ODszMDA7MzAw,jim-ross,3654,TAKE ONE Magazine
60,"Feb 13, 2020",True,False,False,False,https://cinemacy.com/1917-is-a-triumph-unlike-anything-youve-ever-seen/,"One of the most technically proficient, emotionally compelling, and jaw-dropping goliaths of a war film that I've ever seen.",2668946,4.5/5,POSITIVE,Morgan Rojas,http://resizing.flixster.com/TnApuuvZ6aHavJp7ye6oMc9zBsc=/128x128/v1.YzsyOTMwO2o7MTkxNzA7MjA0ODszODA7Mzgw,morgan-rojas,3022,Cinemacy
